"";"comment";"commenting_person_id";"negative_score";"comment_id";"article_name";"positive_score";"time";"date";"article_id"
"85102";"Řešení tohoto problému je celkem jednoduché a spočívá v radikální reformě (či spíše zrušení) tzv. multi-kulti sociálního systému, který EU už drahně let praktikuje a který jak magnet přitahuje migranty né za prací, ale za soc. systémem. Bohužel se domnívám, že instituce EU na nějakou reformu tohoto systému jen tak nepřistoupí.
";7003;"−1";70572581;"U Libye ztroskotaly lodi s uprchlíky, zahynulo až 300 lidí";24;"12:11";"11.2.2015";"A150211_104333_zahranicni_vez"
"85103";"Vim. A americani v klidu stavi na hranicich s Mexikem plot. To jen my v Evrope mame plna usta humanity a multikulti socialismu. Az na to jednou seredne dojedeme.
";58243;"0";70572512;"U Libye ztroskotaly lodi s uprchlíky, zahynulo až 300 lidí";10;"12:08";"11.2.2015";"A150211_104333_zahranicni_vez"
"85104";"Ano, presne to dela Australie s uprchliky z Asie. Funguje to.
";70773;"0";70572383;"U Libye ztroskotaly lodi s uprchlíky, zahynulo až 300 lidí";11;"12:03";"11.2.2015";"A150211_104333_zahranicni_vez"
"85105";"Víc hlídkových lodí - to už se stalo - díky podpoře EU italského programu ""Mare Nostrum"" (Naše moře - to zní hrdě že ?). Jde o to, jaké mají hlídkové čluny zadání. A to zatím stále zní: ""Dohledat a bezpečně dopravit do Evropy"". <img class=""smiley"" src=""http://gidnes.cz/u/disk/smile6.gif"" alt="":-/"">
";33497;"0";70572379;"U Libye ztroskotaly lodi s uprchlíky, zahynulo až 300 lidí";1;"12:03";"11.2.2015";"A150211_104333_zahranicni_vez"
"85106";"To chápete obráceně...
";49489;"0";70572285;"U Libye ztroskotaly lodi s uprchlíky, zahynulo až 300 lidí";0;"12:00";"11.2.2015";"A150211_104333_zahranicni_vez"
"85107";"Tak ještě pár let a afrika se potopí.<img class=""smiley"" src=""http://gidnes.cz/u/disk/smile8.gif"" alt="":-)"">
";68060;"0";70572262;"U Libye ztroskotaly lodi s uprchlíky, zahynulo až 300 lidí";0;"11:59";"11.2.2015";"A150211_104333_zahranicni_vez"
"85108";"Tam je spis problem v legislative, zkonfiskujete lod, co obvykle neodpovida nasim predpisum, co s ni? - Problem s likvidaci.
Pokud byste ji potopil, zacnou rvat ekologove.
Nicmene, asi by bylo levnejsi konfiskovat.
";77332;"0";70572170;"U Libye ztroskotaly lodi s uprchlíky, zahynulo až 300 lidí";0;"11:55";"11.2.2015";"A150211_104333_zahranicni_vez"
"85109";"<img class=""smiley"" src=""http://gidnes.cz/u/disk/rukaon.gif"" alt=""R^""><img class=""smiley"" src=""http://gidnes.cz/u/disk/krik2.gif"" alt=""!!"">
";56476;"−1";70572035;"U Libye ztroskotaly lodi s uprchlíky, zahynulo až 300 lidí";5;"11:50";"11.2.2015";"A150211_104333_zahranicni_vez"
"85110";"To vesmes nejsou libyjsti obcane, tahnou pres celou Afriku a hledaji cesticku. V Libyi momentalne stat moc nefunguje, takze bez problemu projdou pres hranice a ani pri nalodovani je nechytne pobrezni straz.
";77332;"0";70572022;"U Libye ztroskotaly lodi s uprchlíky, zahynulo až 300 lidí";0;"11:50";"11.2.2015";"A150211_104333_zahranicni_vez"
"85111";"Tak pro Evropu dobrá zpráva, sice to moc nepomůže, připlují další.
";29585;"0";70572018;"U Libye ztroskotaly lodi s uprchlíky, zahynulo až 300 lidí";1;"11:50";"11.2.2015";"A150211_104333_zahranicni_vez"
"85112";"Ja myslim, ze takovy system by spoustu potencionalnich uprchliku zachranil pred utopenim...
";650;"0";70572015;"U Libye ztroskotaly lodi s uprchlíky, zahynulo až 300 lidí";7;"11:50";"11.2.2015";"A150211_104333_zahranicni_vez"
"85113";"<img class=""smiley"" src=""http://gidnes.cz/u/disk/rukaon.gif"" alt=""R^""> no bezva, dokonce máme fungující příklad
";25613;"0";70572005;"U Libye ztroskotaly lodi s uprchlíky, zahynulo až 300 lidí";2;"11:49";"11.2.2015";"A150211_104333_zahranicni_vez"
"85114";"Něco jako Papua - Nová Guinea pro přistěhovalce do Austrálie, že? <img class=""smiley"" src=""http://gidnes.cz/u/disk/smile8.gif"" alt="":-)"">
";59527;"0";70571952;"U Libye ztroskotaly lodi s uprchlíky, zahynulo až 300 lidí";6;"11:46";"11.2.2015";"A150211_104333_zahranicni_vez"
"85115";"vracejí je. Četl jsem že pašeráci opustí loď, italské lodě si naberou náklad a lodě nechají jak jsou, poté se pašeráci vrátí a zopakují si to. Jedou v tom i Italové. Jinak by ty lodě pak zkonfiskovali nebo potopili.
";54114;"0";70571949;"U Libye ztroskotaly lodi s uprchlíky, zahynulo až 300 lidí";1;"11:46";"11.2.2015";"A150211_104333_zahranicni_vez"
"85116";"Co sem lezou? Ať vezmou do ruky zbraně a udělají si pořádek ve svých zemích!! Kdyby každý před problémem utíkal tak žádný vyspělý stát neexistuje... <img class=""smiley"" src=""http://gidnes.cz/u/disk/smile1.gif"" alt="":-P"">
";40028;"−3";70571935;"U Libye ztroskotaly lodi s uprchlíky, zahynulo až 300 lidí";26;"11:46";"11.2.2015";"A150211_104333_zahranicni_vez"
"85117";"Při tom přílivu uprchlíků to brzy bude v Itálii vypadat stejně jako dnes v Libyi <img class=""smiley"" src=""http://gidnes.cz/u/disk/smile6.gif"" alt="":-/"">
";59527;"0";70571922;"U Libye ztroskotaly lodi s uprchlíky, zahynulo až 300 lidí";11;"11:45";"11.2.2015";"A150211_104333_zahranicni_vez"
"85118";"Reseni je jednoduche. Prevoz na nejaky ostrov (dodat by ho mohlo treba Recko) tam zridit zachytny tabor (hlidany, ne jak ted), tam by dostali zakladni zdravotni osetreni, najist, bochnik chleba na cestu a odvoz domu. Pokud by nechteli prozradit odkud pochazi tak by zustali v tabore kde by nosili kameny z jedne strany na druhou.
";58243;"−2";70571904;"U Libye ztroskotaly lodi s uprchlíky, zahynulo až 300 lidí";27;"11:45";"11.2.2015";"A150211_104333_zahranicni_vez"
"85119";"Itálie (a každá přímořská země) by si měla vybudovat takové malé peklíčko - přísně střeženou oblast o rozloze několika kilometrů, kde by neplatily italské zákony, nefungoval by italský sociální systém, prostě by tam nebyla Itálie. Tam by byli ilegální přistěhovalci bez okolků zavíráni, ať si tam dělají co chtějí, dokud si nevzpomenou, ze které země pocházejí a kam tedy chtějí vrátit.
Ona by si spousta ilegálů tu cestu rozmyslela, kdyby věděli, že když tu cestu přežijí, tak na ně sice čeká evropský kontinent, ale ne Evropa.
";25613;"−2";70571881;"U Libye ztroskotaly lodi s uprchlíky, zahynulo až 300 lidí";11;"11:44";"11.2.2015";"A150211_104333_zahranicni_vez"
"85120";"Pokud mate pocit viny, vezmete si pristich 200 k vam domu.
";77332;"−1";70571879;"U Libye ztroskotaly lodi s uprchlíky, zahynulo až 300 lidí";2;"11:44";"11.2.2015";"A150211_104333_zahranicni_vez"
"85121";"Neoznačená plavidla. to by taky mohli být ruští námoříci na dovoiené.
";979;"0";70571872;"U Libye ztroskotaly lodi s uprchlíky, zahynulo až 300 lidí";2;"11:44";"11.2.2015";"A150211_104333_zahranicni_vez"
"85122";"To je mozne. Mam pocit, ze vyrok ""islam dobyje evropu delohami jejich zen"" pronesl prave Kaddafi.
";650;"0";70571840;"U Libye ztroskotaly lodi s uprchlíky, zahynulo až 300 lidí";1;"11:42";"11.2.2015";"A150211_104333_zahranicni_vez"
"85123";"Libye nebo Itálie?
";44462;"0";70571819;"U Libye ztroskotaly lodi s uprchlíky, zahynulo až 300 lidí";0;"11:41";"11.2.2015";"A150211_104333_zahranicni_vez"
"85124";"Jejich problem nevyresime a sebe zahubime. Proud uprchliku bude stale silit bez ohledu na to, kolik jich sem vezmeme...
";650;"−1";70571722;"U Libye ztroskotaly lodi s uprchlíky, zahynulo až 300 lidí";18;"11:37";"11.2.2015";"A150211_104333_zahranicni_vez"
"85125";"Kontrolni otazka - jestlize v africe je rocni prirustek 20 milionu lidi a my jich ""zachranime"" presidlenim do evropy pul milionu rocne, za jak dlouho se timto zpusobem podari problem s africkou prelidnenosti vyresit??
";650;"−1";70571646;"U Libye ztroskotaly lodi s uprchlíky, zahynulo až 300 lidí";13;"11:33";"11.2.2015";"A150211_104333_zahranicni_vez"
"85126";"Zajeďte se tam podívat, pochopíte. Teď už je to ""svobodná a demokratická! země...
";2677;"0";70571558;"U Libye ztroskotaly lodi s uprchlíky, zahynulo až 300 lidí";0;"11:30";"11.2.2015";"A150211_104333_zahranicni_vez"
"85127";"Dal jsem to aspoň do závorek, ale asi tam ještě mohl být otazník.
";9232;"0";70571545;"U Libye ztroskotaly lodi s uprchlíky, zahynulo až 300 lidí";0;"11:29";"11.2.2015";"A150211_104333_zahranicni_vez"
"85128";"Obama by to měl vědět...
";2677;"−1";70571535;"U Libye ztroskotaly lodi s uprchlíky, zahynulo až 300 lidí";0;"11:29";"11.2.2015";"A150211_104333_zahranicni_vez"
"85129";"Mělo být mínus proč v pekle-)
";14529;"0";70571478;"U Libye ztroskotaly lodi s uprchlíky, zahynulo až 300 lidí";1;"11:26";"11.2.2015";"A150211_104333_zahranicni_vez"
"85130";"Nemyslím. Zoufalí lidé dělají zoufalé věci, ale tohle jim nepomůže.
";35379;"−2";70571454;"U Libye ztroskotaly lodi s uprchlíky, zahynulo až 300 lidí";1;"11:25";"11.2.2015";"A150211_104333_zahranicni_vez"
"118254";"sluníčkáři už blejou
";63786;"0";70588685;"Uprchlíci se zdokonalují, zdolali nezdolatelný plot na hranici Evropy";4;"22:31";"11.2.2015";"A150211_215138_zahranicni_aha"
"118255";"A říká někdo je zabíjet... Střelba může být i výstražná...
";5695;"0";70588675;"Uprchlíci se zdokonalují, zdolali nezdolatelný plot na hranici Evropy";1;"22:31";"11.2.2015";"A150211_215138_zahranicni_aha"
"118256";"Nedělejte ze sebe úplnýho nechápavce.
";55124;"0";70588674;"Uprchlíci se zdokonalují, zdolali nezdolatelný plot na hranici Evropy";1;"22:31";"11.2.2015";"A150211_215138_zahranicni_aha"
"118257";"Cemu na tom nerozumite? Vzdyt ma pravdu. Nechavaji vse za sebou a utikaji tam, kde si mysli, ze budou mit nadeji na lepsi zivot. Budem je za to strilet?
";77686;"−3";70588671;"Uprchlíci se zdokonalují, zdolali nezdolatelný plot na hranici Evropy";1;"22:30";"11.2.2015";"A150211_215138_zahranicni_aha"
"118258";"protože ti běženci nic nedělají <img class=""smiley"" src=""http://gidnes.cz/u/disk/smile1.gif"" alt="":-P"">
";94839;"0";70588668;"Uprchlíci se zdokonalují, zdolali nezdolatelný plot na hranici Evropy";0;"22:30";"11.2.2015";"A150211_215138_zahranicni_aha"
"118259";"Prostě jednou na ten náš humanismus chcípnem...<img class=""smiley"" src=""http://gidnes.cz/u/disk/rvoun.gif"" alt="";-O"">
";29586;"0";70588667;"Uprchlíci se zdokonalují, zdolali nezdolatelný plot na hranici Evropy";17;"22:30";"11.2.2015";"A150211_215138_zahranicni_aha"
"118260";"A ty si myslíš, že je Marokánci přijmou zpět s otevřenou náručí? Řeknou, že tu havěť nechtějí, že si ji Španělé přivezli po moři a teď jim ji chtějí odexportovat do Maroka. Nedokážeš nic, protože ty černí ti samozřejmě přešplhají plot bez jakýchkoliv dokladů, takže nejsi schopen dokázat, odkud přišli.
";68726;"0";70588666;"Uprchlíci se zdokonalují, zdolali nezdolatelný plot na hranici Evropy";1;"22:30";"11.2.2015";"A150211_215138_zahranicni_aha"
"118261";"Komunisty a dráty kolem na vás oba.
";55124;"−6";70588651;"Uprchlíci se zdokonalují, zdolali nezdolatelný plot na hranici Evropy";2;"22:29";"11.2.2015";"A150211_215138_zahranicni_aha"
"118262";"dát ty dráty pod proud
kulometná hnízda
hladové pejsky
";22900;"0";70588649;"Uprchlíci se zdokonalují, zdolali nezdolatelný plot na hranici Evropy";10;"22:29";"11.2.2015";"A150211_215138_zahranicni_aha"
"118263";"Prosím???
";5695;"0";70588645;"Uprchlíci se zdokonalují, zdolali nezdolatelný plot na hranici Evropy";4;"22:29";"11.2.2015";"A150211_215138_zahranicni_aha"
"118264";"Plot má význam jen když je střežen.
";35845;"0";70588627;"Uprchlíci se zdokonalují, zdolali nezdolatelný plot na hranici Evropy";4;"22:28";"11.2.2015";"A150211_215138_zahranicni_aha"
"118265";"A Rakušáci taky měli před 89 střílet na hranicích ty, kterým se od nás podařilo dostat na druhou stranu? Ti lidi úplně stejně tak riskují všechno, co mají, v naději na lepší život. To, že na ně není Evropa připravená, není jejich vina.
";91415;"−2";70588603;"Uprchlíci se zdokonalují, zdolali nezdolatelný plot na hranici Evropy";1;"22:27";"11.2.2015";"A150211_215138_zahranicni_aha"
"118266";"A byl byste jeden z tech, co pred revoluci strileli do lidi, co chteli prekrocit statni hranici? Asi to nejsou takovy magori, ze budou strilet do lidi jen protoze chcou utect za lepsim zivotem. Vite...zabijet lidi neni uplne fajn a divat se, jak umiraji, taky ne. To uz bych taky radeji podal kus zvance, nez se divat, jak se skvari na plote. Asi nejsem spravnej internetovej hrdina. Proti tomu, aby je nasledne odvazeli zpatky za plot a nebo do uprchlickych taboru, kde jim daj neco teplyho do zaludku a pak stejne za plot, nic nemam.
";77686;"−4";70588579;"Uprchlíci se zdokonalují, zdolali nezdolatelný plot na hranici Evropy";4;"22:25";"11.2.2015";"A150211_215138_zahranicni_aha"
"118267";"At jim střílí nad hlavou... 
Jinak je to ozbrojená složka obrany hranic... Tam by se střílením mělo počítat...
";5695;"0";70588514;"Uprchlíci se zdokonalují, zdolali nezdolatelný plot na hranici Evropy";4;"22:22";"11.2.2015";"A150211_215138_zahranicni_aha"
"118268";"uplne by stacilo je za ten plot zase vyvezt pote co ho prelezou.
";650;"0";70588481;"Uprchlíci se zdokonalují, zdolali nezdolatelný plot na hranici Evropy";1;"22:20";"11.2.2015";"A150211_215138_zahranicni_aha"
"118269";"nekrmit zvířata v zoo<img class=""smiley"" src=""http://gidnes.cz/u/disk/krik1.gif"" alt=""!"">
";63786;"0";70588475;"Uprchlíci se zdokonalují, zdolali nezdolatelný plot na hranici Evropy";14;"22:20";"11.2.2015";"A150211_215138_zahranicni_aha"
"118270";"Tak do nich bezte strilet. Valet si doma sunky v teple a radit jinym, at strili do lidi, to chce velkou odvahu, co?
";77686;"0";70588462;"Uprchlíci se zdokonalují, zdolali nezdolatelný plot na hranici Evropy";6;"22:19";"11.2.2015";"A150211_215138_zahranicni_aha"
"118271";"Pokrytectví = synonymum pro hranici chráněnou plotem, kamerkami a pohraničníky, kterou lze svévolně a bez postihu překračovat.
";44826;"0";70588458;"Uprchlíci se zdokonalují, zdolali nezdolatelný plot na hranici Evropy";42;"22:19";"11.2.2015";"A150211_215138_zahranicni_aha"
"118272";"Tak tak do plotu elektriku a bude to. Případně okolí zaminovat.
";60655;"0";70588438;"Uprchlíci se zdokonalují, zdolali nezdolatelný plot na hranici Evropy";5;"22:17";"11.2.2015";"A150211_215138_zahranicni_aha"
"118273";"Ty se dají změnit <img class=""smiley"" src=""http://gidnes.cz/u/disk/smile4.gif"" alt="";-D"">.
Ale vážně. Znal jsem člověka co dělal načerno ve Švýcarsku a jak ho objevili, tak do tří dnů měl letenku do Prahy... 
Tak proč by to nešlo tady...
";5695;"0";70588431;"Uprchlíci se zdokonalují, zdolali nezdolatelný plot na hranici Evropy";12;"22:17";"11.2.2015";"A150211_215138_zahranicni_aha"
"118274";"zákon
";94839;"0";70588368;"Uprchlíci se zdokonalují, zdolali nezdolatelný plot na hranici Evropy";0;"22:13";"11.2.2015";"A150211_215138_zahranicni_aha"
"118275";"A to je problém je za tím plotem pochytat a hned je šupem vrátit zpátky? Tím, že je dají do uprchlického tabora a zajistí jim snadnou obživu jen dávají podnět dalším potenciálním lezcům na plot. Pokud budou vidět, že jejich snaha skončí na stejném místě, kde začali, tak si to rozmyslí.
";29586;"0";70588315;"Uprchlíci se zdokonalují, zdolali nezdolatelný plot na hranici Evropy";50;"22:09";"11.2.2015";"A150211_215138_zahranicni_aha"
"118276";"Střílet to dolů a ne jim ještě podávat sendviče <img class=""smiley"" src=""http://gidnes.cz/u/disk/rvoun.gif"" alt="";-O""> . Sakra tohle je fakt něco... opravdu pod proud, příkop mezi ploty zaminovat a je ...
";29424;"−4";70588309;"Uprchlíci se zdokonalují, zdolali nezdolatelný plot na hranici Evropy";25;"22:09";"11.2.2015";"A150211_215138_zahranicni_aha"
"118277";"Jenom technická otázka. Když plot překonají, co brání španělským pohraničníkům je naložit do autobusu a odvézt zpátky za plot???
";5695;"0";70588300;"Uprchlíci se zdokonalují, zdolali nezdolatelný plot na hranici Evropy";12;"22:08";"11.2.2015";"A150211_215138_zahranicni_aha"
"118278";"Proč to ti pohraničníci krmí??
";71316;"−1";70588285;"Uprchlíci se zdokonalují, zdolali nezdolatelný plot na hranici Evropy";24;"22:08";"11.2.2015";"A150211_215138_zahranicni_aha"
"118279";"Proc to neni nabite proudem? Proc ma policista v ruce sendvic a ne obusek ci taser?
";12037;"−3";70588191;"Uprchlíci se zdokonalují, zdolali nezdolatelný plot na hranici Evropy";44;"22:03";"11.2.2015";"A150211_215138_zahranicni_aha"
"118280";"No to je jen Vas nazor. Nikdo uprchlikum nedava 3x jidlo na vzdycky. Ja jsem zill v zapadni Evrope a tam exisistuje nasledujici proces:
Uprchlik prijde do zeme, zadada o azyl a vetsinou behem jednoho roku dostanu rozhodnuti. Pokud je kladne tak si musi najit sam bydleni a opustit tabor. Hned po pristehovani do neveho domu musi zacit tzv integracni program, ktery trva max do dvou roku v nem se uci jazyk a pokud je nevzdelany, tak musi se naucit nejake remeslo. Po dvou letech musi byt samostatny a zaplatit si dum a vsechno tedy pokud je zdravy a dospely.
Mohu Vam ujistit, ze tam skoro vsichni imigranty, kteri tam ziji vice jak 5 let pracujou. Dukaz:
Napriklad v Holandsku: 20 procent populace tvori cizinci vetsinou z Afriky a Surinamu, ale nezamestnanost je okolo 5 procent. Co dela asi dalsi 15 procent imigrantu?
Ja jsem zazil i opacni argument, ze imigranty nam berou prace.
Jak jsem vyse popisal tak problem nen iv tom, ze imigranty dostavaji jidlo a pod. ale ze tady Vy naznate prakticky co je imigrant. Prece nikdo bez vazneho duvodu by neopustil svoji zemi, kde se narodil, kde ma mozna deti, rodice, pratele, spoluzaci. To byste neudelala na trvalo ale jen z vazneho duvodu. Ty uprchlici maji duvod. Vetsinou sem prijizdi aby pomohli sve rodine mozna i vice rodinam.
";79350;"0";70591487;"Uprchlíci se zdokonalují, zdolali nezdolatelný plot na hranici Evropy";0;"7:45";"12.2.2015";"A150211_215138_zahranicni_aha"
