"";"X";"category";"commenting_person_id";"positive_reaction";"comment_id";"time";"date";"article_id";"reacting_person_id"
"93927";93927;"zahranicni";25497;1;69863677;"20:21";"5.1.2015";"A150105_143458_zahranicni_ert";98989
"93935";93935;"zahranicni";42321;1;69863683;"20:22";"5.1.2015";"A150105_143458_zahranicni_ert";75863
"93936";93936;"zahranicni";42321;1;69863683;"20:22";"5.1.2015";"A150105_143458_zahranicni_ert";47697
"93937";93937;"zahranicni";42321;1;69863683;"20:22";"5.1.2015";"A150105_143458_zahranicni_ert";61070
"93938";93938;"zahranicni";87916;0;69863695;"20:23";"5.1.2015";"A150105_143458_zahranicni_ert";98187
"93939";93939;"zahranicni";87916;0;69863695;"20:23";"5.1.2015";"A150105_143458_zahranicni_ert";19135
"93940";93940;"zahranicni";87916;1;69863695;"20:23";"5.1.2015";"A150105_143458_zahranicni_ert";61070
"93941";93941;"zahranicni";87916;0;69863695;"20:23";"5.1.2015";"A150105_143458_zahranicni_ert";34865
"93942";93942;"zahranicni";87916;0;69863695;"20:23";"5.1.2015";"A150105_143458_zahranicni_ert";74979
"93943";93943;"zahranicni";87916;1;69863695;"20:23";"5.1.2015";"A150105_143458_zahranicni_ert";14999
"93944";93944;"zahranicni";87916;0;69863695;"20:23";"5.1.2015";"A150105_143458_zahranicni_ert";75863
"93945";93945;"zahranicni";87916;0;69863695;"20:23";"5.1.2015";"A150105_143458_zahranicni_ert";54426
"93946";93946;"zahranicni";87916;0;69863695;"20:23";"5.1.2015";"A150105_143458_zahranicni_ert";98989
"93947";93947;"zahranicni";91574;1;69863699;"20:23";"5.1.2015";"A150105_143458_zahranicni_ert";93403
"93948";93948;"zahranicni";91574;1;69863699;"20:23";"5.1.2015";"A150105_143458_zahranicni_ert";75863
"93949";93949;"zahranicni";91574;0;69863699;"20:23";"5.1.2015";"A150105_143458_zahranicni_ert";87916
"93950";93950;"zahranicni";91574;1;69863699;"20:23";"5.1.2015";"A150105_143458_zahranicni_ert";94691
"93951";93951;"zahranicni";91574;1;69863699;"20:23";"5.1.2015";"A150105_143458_zahranicni_ert";54426
"93952";93952;"zahranicni";91574;0;69863699;"20:23";"5.1.2015";"A150105_143458_zahranicni_ert";61070
"93953";93953;"zahranicni";91574;1;69863699;"20:23";"5.1.2015";"A150105_143458_zahranicni_ert";85464
"93954";93954;"zahranicni";91574;0;69863699;"20:23";"5.1.2015";"A150105_143458_zahranicni_ert";42204
"93955";93955;"zahranicni";38246;1;69863700;"20:23";"5.1.2015";"A150105_143458_zahranicni_ert";93403
"93962";93962;"zahranicni";76302;1;69863704;"20:23";"5.1.2015";"A150105_143458_zahranicni_ert";65455
"93963";93963;"zahranicni";76302;1;69863704;"20:23";"5.1.2015";"A150105_143458_zahranicni_ert";93403
"93964";93964;"zahranicni";76302;1;69863704;"20:23";"5.1.2015";"A150105_143458_zahranicni_ert";29424
"93965";93965;"zahranicni";76302;1;69863704;"20:23";"5.1.2015";"A150105_143458_zahranicni_ert";53098
"93966";93966;"zahranicni";76302;1;69863704;"20:23";"5.1.2015";"A150105_143458_zahranicni_ert";45273
"93967";93967;"zahranicni";76302;1;69863704;"20:23";"5.1.2015";"A150105_143458_zahranicni_ert";65667
"93968";93968;"zahranicni";76302;1;69863704;"20:23";"5.1.2015";"A150105_143458_zahranicni_ert";42892
"93969";93969;"zahranicni";76302;1;69863704;"20:23";"5.1.2015";"A150105_143458_zahranicni_ert";85747
"93970";93970;"zahranicni";76302;1;69863704;"20:23";"5.1.2015";"A150105_143458_zahranicni_ert";33463
"93971";93971;"zahranicni";76302;1;69863704;"20:23";"5.1.2015";"A150105_143458_zahranicni_ert";47697
"93972";93972;"zahranicni";76302;1;69863704;"20:23";"5.1.2015";"A150105_143458_zahranicni_ert";33290
"93973";93973;"zahranicni";76302;1;69863704;"20:23";"5.1.2015";"A150105_143458_zahranicni_ert";23521
"93974";93974;"zahranicni";76302;1;69863704;"20:23";"5.1.2015";"A150105_143458_zahranicni_ert";53786
"93975";93975;"zahranicni";76302;1;69863704;"20:23";"5.1.2015";"A150105_143458_zahranicni_ert";92472
"93976";93976;"zahranicni";76302;1;69863704;"20:23";"5.1.2015";"A150105_143458_zahranicni_ert";52018
"93977";93977;"zahranicni";76302;1;69863704;"20:23";"5.1.2015";"A150105_143458_zahranicni_ert";73707
"93978";93978;"zahranicni";76302;1;69863704;"20:23";"5.1.2015";"A150105_143458_zahranicni_ert";61450
"93979";93979;"zahranicni";76302;1;69863704;"20:23";"5.1.2015";"A150105_143458_zahranicni_ert";68401
"93980";93980;"zahranicni";76302;1;69863704;"20:23";"5.1.2015";"A150105_143458_zahranicni_ert";79793
"93981";93981;"zahranicni";76302;1;69863704;"20:23";"5.1.2015";"A150105_143458_zahranicni_ert";72656
"93982";93982;"zahranicni";76302;1;69863704;"20:23";"5.1.2015";"A150105_143458_zahranicni_ert";53900
"93983";93983;"zahranicni";76302;1;69863704;"20:23";"5.1.2015";"A150105_143458_zahranicni_ert";38434
"93984";93984;"zahranicni";76302;1;69863704;"20:23";"5.1.2015";"A150105_143458_zahranicni_ert";94391
"93985";93985;"zahranicni";76302;1;69863704;"20:23";"5.1.2015";"A150105_143458_zahranicni_ert";34865
"93986";93986;"zahranicni";76302;1;69863704;"20:23";"5.1.2015";"A150105_143458_zahranicni_ert";69531
"93987";93987;"zahranicni";76302;1;69863704;"20:23";"5.1.2015";"A150105_143458_zahranicni_ert";85201
"93988";93988;"zahranicni";76302;1;69863704;"20:23";"5.1.2015";"A150105_143458_zahranicni_ert";88199
"93989";93989;"zahranicni";76302;1;69863704;"20:23";"5.1.2015";"A150105_143458_zahranicni_ert";58722
"93990";93990;"zahranicni";76302;1;69863704;"20:23";"5.1.2015";"A150105_143458_zahranicni_ert";67675
"93991";93991;"zahranicni";76302;1;69863704;"20:23";"5.1.2015";"A150105_143458_zahranicni_ert";41174
"93992";93992;"zahranicni";76302;1;69863704;"20:23";"5.1.2015";"A150105_143458_zahranicni_ert";29538
"93993";93993;"zahranicni";76302;1;69863704;"20:23";"5.1.2015";"A150105_143458_zahranicni_ert";28423
"93994";93994;"zahranicni";76302;1;69863704;"20:23";"5.1.2015";"A150105_143458_zahranicni_ert";21793
"93995";93995;"zahranicni";76302;1;69863704;"20:23";"5.1.2015";"A150105_143458_zahranicni_ert";76477
"93996";93996;"zahranicni";76302;1;69863704;"20:23";"5.1.2015";"A150105_143458_zahranicni_ert";71316
"93997";93997;"zahranicni";76302;1;69863704;"20:23";"5.1.2015";"A150105_143458_zahranicni_ert";75650
"93998";93998;"zahranicni";76302;1;69863704;"20:23";"5.1.2015";"A150105_143458_zahranicni_ert";5212
"93999";93999;"zahranicni";76302;1;69863704;"20:23";"5.1.2015";"A150105_143458_zahranicni_ert";63786
"94000";94000;"zahranicni";76302;1;69863704;"20:23";"5.1.2015";"A150105_143458_zahranicni_ert";41360
"94001";94001;"zahranicni";76302;1;69863704;"20:23";"5.1.2015";"A150105_143458_zahranicni_ert";97112
"94002";94002;"zahranicni";76302;1;69863704;"20:23";"5.1.2015";"A150105_143458_zahranicni_ert";79486
"94003";94003;"zahranicni";76302;1;69863704;"20:23";"5.1.2015";"A150105_143458_zahranicni_ert";94691
"94004";94004;"zahranicni";76302;1;69863704;"20:23";"5.1.2015";"A150105_143458_zahranicni_ert";69748
"94005";94005;"zahranicni";76302;1;69863704;"20:23";"5.1.2015";"A150105_143458_zahranicni_ert";45856
"94006";94006;"zahranicni";76302;1;69863704;"20:23";"5.1.2015";"A150105_143458_zahranicni_ert";48410
"94007";94007;"zahranicni";76302;1;69863704;"20:23";"5.1.2015";"A150105_143458_zahranicni_ert";98187
"94008";94008;"zahranicni";76302;1;69863704;"20:23";"5.1.2015";"A150105_143458_zahranicni_ert";23631
"94009";94009;"zahranicni";76302;1;69863704;"20:23";"5.1.2015";"A150105_143458_zahranicni_ert";79049
"94010";94010;"zahranicni";76302;1;69863704;"20:23";"5.1.2015";"A150105_143458_zahranicni_ert";48670
"94011";94011;"zahranicni";76302;1;69863704;"20:23";"5.1.2015";"A150105_143458_zahranicni_ert";65014
"94012";94012;"zahranicni";76302;1;69863704;"20:23";"5.1.2015";"A150105_143458_zahranicni_ert";12804
"94013";94013;"zahranicni";76302;1;69863704;"20:23";"5.1.2015";"A150105_143458_zahranicni_ert";8328
"94014";94014;"zahranicni";76302;1;69863704;"20:23";"5.1.2015";"A150105_143458_zahranicni_ert";72695
"94015";94015;"zahranicni";76302;1;69863704;"20:23";"5.1.2015";"A150105_143458_zahranicni_ert";71206
"94016";94016;"zahranicni";76302;1;69863704;"20:23";"5.1.2015";"A150105_143458_zahranicni_ert";43455
"94017";94017;"zahranicni";76302;1;69863704;"20:23";"5.1.2015";"A150105_143458_zahranicni_ert";86118
"94018";94018;"zahranicni";76302;0;69863704;"20:23";"5.1.2015";"A150105_143458_zahranicni_ert";94839
"94019";94019;"zahranicni";76302;1;69863704;"20:23";"5.1.2015";"A150105_143458_zahranicni_ert";54465
"94020";94020;"zahranicni";76302;1;69863704;"20:23";"5.1.2015";"A150105_143458_zahranicni_ert";46285
"94021";94021;"zahranicni";76302;1;69863704;"20:23";"5.1.2015";"A150105_143458_zahranicni_ert";68331
"94022";94022;"zahranicni";76302;1;69863704;"20:23";"5.1.2015";"A150105_143458_zahranicni_ert";63534
"94023";94023;"zahranicni";76302;0;69863704;"20:23";"5.1.2015";"A150105_143458_zahranicni_ert";89511
"94024";94024;"zahranicni";76302;1;69863704;"20:23";"5.1.2015";"A150105_143458_zahranicni_ert";85133
"94025";94025;"zahranicni";76302;1;69863704;"20:23";"5.1.2015";"A150105_143458_zahranicni_ert";60127
"94026";94026;"zahranicni";76302;1;69863704;"20:23";"5.1.2015";"A150105_143458_zahranicni_ert";67187
"94027";94027;"zahranicni";76302;1;69863704;"20:23";"5.1.2015";"A150105_143458_zahranicni_ert";19793
"94028";94028;"zahranicni";76302;1;69863704;"20:23";"5.1.2015";"A150105_143458_zahranicni_ert";44135
"94029";94029;"zahranicni";76302;1;69863704;"20:23";"5.1.2015";"A150105_143458_zahranicni_ert";56476
"94030";94030;"zahranicni";76302;1;69863704;"20:23";"5.1.2015";"A150105_143458_zahranicni_ert";47735
"94031";94031;"zahranicni";76302;1;69863704;"20:23";"5.1.2015";"A150105_143458_zahranicni_ert";60246
"94032";94032;"zahranicni";76302;1;69863704;"20:23";"5.1.2015";"A150105_143458_zahranicni_ert";46924
"94033";94033;"zahranicni";76302;1;69863704;"20:23";"5.1.2015";"A150105_143458_zahranicni_ert";11180
"94034";94034;"zahranicni";76302;1;69863704;"20:23";"5.1.2015";"A150105_143458_zahranicni_ert";73027
"94035";94035;"zahranicni";76302;0;69863704;"20:23";"5.1.2015";"A150105_143458_zahranicni_ert";98250
"94036";94036;"zahranicni";76302;1;69863704;"20:23";"5.1.2015";"A150105_143458_zahranicni_ert";94228
"94037";94037;"zahranicni";76302;1;69863704;"20:23";"5.1.2015";"A150105_143458_zahranicni_ert";75863
"94038";94038;"zahranicni";76302;1;69863704;"20:23";"5.1.2015";"A150105_143458_zahranicni_ert";24158
"94039";94039;"zahranicni";76302;1;69863704;"20:23";"5.1.2015";"A150105_143458_zahranicni_ert";66196
"94040";94040;"zahranicni";76302;1;69863704;"20:23";"5.1.2015";"A150105_143458_zahranicni_ert";85655
"94041";94041;"zahranicni";76302;1;69863704;"20:23";"5.1.2015";"A150105_143458_zahranicni_ert";13259
"94042";94042;"zahranicni";76302;1;69863704;"20:23";"5.1.2015";"A150105_143458_zahranicni_ert";81467
"94043";94043;"zahranicni";76302;1;69863704;"20:23";"5.1.2015";"A150105_143458_zahranicni_ert";35832
"94044";94044;"zahranicni";76302;1;69863704;"20:23";"5.1.2015";"A150105_143458_zahranicni_ert";11177
"94045";94045;"zahranicni";76302;1;69863704;"20:23";"5.1.2015";"A150105_143458_zahranicni_ert";54573
"94046";94046;"zahranicni";76302;1;69863704;"20:23";"5.1.2015";"A150105_143458_zahranicni_ert";1802
"94047";94047;"zahranicni";76302;1;69863704;"20:23";"5.1.2015";"A150105_143458_zahranicni_ert";26773
"94048";94048;"zahranicni";76302;1;69863704;"20:23";"5.1.2015";"A150105_143458_zahranicni_ert";26948
"94049";94049;"zahranicni";76302;1;69863704;"20:23";"5.1.2015";"A150105_143458_zahranicni_ert";78781
"94050";94050;"zahranicni";76302;1;69863704;"20:23";"5.1.2015";"A150105_143458_zahranicni_ert";54426
"94051";94051;"zahranicni";76302;1;69863704;"20:23";"5.1.2015";"A150105_143458_zahranicni_ert";13394
"94052";94052;"zahranicni";76302;1;69863704;"20:23";"5.1.2015";"A150105_143458_zahranicni_ert";93532
"94053";94053;"zahranicni";76302;1;69863704;"20:23";"5.1.2015";"A150105_143458_zahranicni_ert";982
"94054";94054;"zahranicni";76302;1;69863704;"20:23";"5.1.2015";"A150105_143458_zahranicni_ert";21689
"94055";94055;"zahranicni";76302;0;69863704;"20:23";"5.1.2015";"A150105_143458_zahranicni_ert";33706
"94056";94056;"zahranicni";76302;0;69863704;"20:23";"5.1.2015";"A150105_143458_zahranicni_ert";61154
"94057";94057;"zahranicni";76302;1;69863704;"20:23";"5.1.2015";"A150105_143458_zahranicni_ert";35845
"94058";94058;"zahranicni";76302;1;69863704;"20:23";"5.1.2015";"A150105_143458_zahranicni_ert";75822
"94059";94059;"zahranicni";76302;1;69863704;"20:23";"5.1.2015";"A150105_143458_zahranicni_ert";33042
"94060";94060;"zahranicni";14999;1;69863706;"20:24";"5.1.2015";"A150105_143458_zahranicni_ert";58442
"94061";94061;"zahranicni";14999;0;69863706;"20:24";"5.1.2015";"A150105_143458_zahranicni_ert";98187
"94062";94062;"zahranicni";14999;1;69863706;"20:24";"5.1.2015";"A150105_143458_zahranicni_ert";87916
"94063";94063;"zahranicni";62704;1;69863710;"20:24";"5.1.2015";"A150105_143458_zahranicni_ert";54426
"94064";94064;"zahranicni";62704;1;69863710;"20:24";"5.1.2015";"A150105_143458_zahranicni_ert";79793
"94065";94065;"zahranicni";62704;1;69863710;"20:24";"5.1.2015";"A150105_143458_zahranicni_ert";6253
"94066";94066;"zahranicni";62704;1;69863710;"20:24";"5.1.2015";"A150105_143458_zahranicni_ert";27361
"94067";94067;"zahranicni";62704;1;69863710;"20:24";"5.1.2015";"A150105_143458_zahranicni_ert";93403
"94068";94068;"zahranicni";62704;1;69863710;"20:24";"5.1.2015";"A150105_143458_zahranicni_ert";34865
"94069";94069;"zahranicni";62704;1;69863710;"20:24";"5.1.2015";"A150105_143458_zahranicni_ert";81467
"94070";94070;"zahranicni";62704;1;69863710;"20:24";"5.1.2015";"A150105_143458_zahranicni_ert";75863
"94071";94071;"zahranicni";62704;1;69863710;"20:24";"5.1.2015";"A150105_143458_zahranicni_ert";66196
"94072";94072;"zahranicni";62704;0;69863710;"20:24";"5.1.2015";"A150105_143458_zahranicni_ert";14999
"94073";94073;"zahranicni";62704;1;69863710;"20:24";"5.1.2015";"A150105_143458_zahranicni_ert";81685
"94074";94074;"zahranicni";62704;1;69863710;"20:24";"5.1.2015";"A150105_143458_zahranicni_ert";12426
"94075";94075;"zahranicni";62704;0;69863710;"20:24";"5.1.2015";"A150105_143458_zahranicni_ert";89511
"94076";94076;"zahranicni";62704;1;69863710;"20:24";"5.1.2015";"A150105_143458_zahranicni_ert";52018
"94077";94077;"zahranicni";62704;1;69863710;"20:24";"5.1.2015";"A150105_143458_zahranicni_ert";93532
"94078";94078;"zahranicni";62704;1;69863710;"20:24";"5.1.2015";"A150105_143458_zahranicni_ert";21793
"94079";94079;"zahranicni";62704;1;69863710;"20:24";"5.1.2015";"A150105_143458_zahranicni_ert";12804
"94080";94080;"zahranicni";62704;1;69863710;"20:24";"5.1.2015";"A150105_143458_zahranicni_ert";44135
"94081";94081;"zahranicni";62704;1;69863710;"20:24";"5.1.2015";"A150105_143458_zahranicni_ert";60246
"94082";94082;"zahranicni";62704;1;69863710;"20:24";"5.1.2015";"A150105_143458_zahranicni_ert";29538
"94083";94083;"zahranicni";62704;1;69863710;"20:24";"5.1.2015";"A150105_143458_zahranicni_ert";63786
"94084";94084;"zahranicni";62704;1;69863710;"20:24";"5.1.2015";"A150105_143458_zahranicni_ert";19793
"94085";94085;"zahranicni";62704;1;69863710;"20:24";"5.1.2015";"A150105_143458_zahranicni_ert";66998
"94086";94086;"zahranicni";62704;1;69863710;"20:24";"5.1.2015";"A150105_143458_zahranicni_ert";98230
"94087";94087;"zahranicni";62704;1;69863710;"20:24";"5.1.2015";"A150105_143458_zahranicni_ert";75650
"94088";94088;"zahranicni";62704;1;69863710;"20:24";"5.1.2015";"A150105_143458_zahranicni_ert";1802
"94089";94089;"zahranicni";62704;1;69863710;"20:24";"5.1.2015";"A150105_143458_zahranicni_ert";23521
"94090";94090;"zahranicni";62704;1;69863710;"20:24";"5.1.2015";"A150105_143458_zahranicni_ert";78781
"94091";94091;"zahranicni";62704;1;69863710;"20:24";"5.1.2015";"A150105_143458_zahranicni_ert";33064
"94092";94092;"zahranicni";62704;1;69863710;"20:24";"5.1.2015";"A150105_143458_zahranicni_ert";68906
"94093";94093;"zahranicni";62704;1;69863710;"20:24";"5.1.2015";"A150105_143458_zahranicni_ert";47735
"94094";94094;"zahranicni";62704;1;69863710;"20:24";"5.1.2015";"A150105_143458_zahranicni_ert";5406
"94095";94095;"zahranicni";62704;1;69863710;"20:24";"5.1.2015";"A150105_143458_zahranicni_ert";75822
"94096";94096;"zahranicni";62704;1;69863710;"20:24";"5.1.2015";"A150105_143458_zahranicni_ert";80921
"94097";94097;"zahranicni";62704;1;69863710;"20:24";"5.1.2015";"A150105_143458_zahranicni_ert";47697
"94098";94098;"zahranicni";62704;1;69863710;"20:24";"5.1.2015";"A150105_143458_zahranicni_ert";60127
"94099";94099;"zahranicni";62704;1;69863710;"20:24";"5.1.2015";"A150105_143458_zahranicni_ert";11177
"94100";94100;"zahranicni";62704;1;69863710;"20:24";"5.1.2015";"A150105_143458_zahranicni_ert";58722
"94101";94101;"zahranicni";62704;1;69863710;"20:24";"5.1.2015";"A150105_143458_zahranicni_ert";13259
"94102";94102;"zahranicni";62704;1;69863710;"20:24";"5.1.2015";"A150105_143458_zahranicni_ert";46285
"94103";94103;"zahranicni";62704;1;69863710;"20:24";"5.1.2015";"A150105_143458_zahranicni_ert";36317
"94104";94104;"zahranicni";62704;1;69863710;"20:24";"5.1.2015";"A150105_143458_zahranicni_ert";88199
"94105";94105;"zahranicni";62704;1;69863710;"20:24";"5.1.2015";"A150105_143458_zahranicni_ert";69531
"94106";94106;"zahranicni";62704;1;69863710;"20:24";"5.1.2015";"A150105_143458_zahranicni_ert";65667
"94107";94107;"zahranicni";62704;1;69863710;"20:24";"5.1.2015";"A150105_143458_zahranicni_ert";5212
"94108";94108;"zahranicni";62704;1;69863710;"20:24";"5.1.2015";"A150105_143458_zahranicni_ert";98187
"94109";94109;"zahranicni";62704;1;69863710;"20:24";"5.1.2015";"A150105_143458_zahranicni_ert";49208
"94110";94110;"zahranicni";62704;1;69863710;"20:24";"5.1.2015";"A150105_143458_zahranicni_ert";54465
"94111";94111;"zahranicni";62704;1;69863710;"20:24";"5.1.2015";"A150105_143458_zahranicni_ert";23573
"94112";94112;"zahranicni";62704;1;69863710;"20:24";"5.1.2015";"A150105_143458_zahranicni_ert";48286
"94113";94113;"zahranicni";62704;1;69863710;"20:24";"5.1.2015";"A150105_143458_zahranicni_ert";84507
"94114";94114;"zahranicni";62704;1;69863710;"20:24";"5.1.2015";"A150105_143458_zahranicni_ert";85655
"94115";94115;"zahranicni";62704;0;69863710;"20:24";"5.1.2015";"A150105_143458_zahranicni_ert";61070
"94132";94132;"zahranicni";68401;1;69863724;"20:25";"5.1.2015";"A150105_143458_zahranicni_ert";21689
"94133";94133;"zahranicni";68401;1;69863724;"20:25";"5.1.2015";"A150105_143458_zahranicni_ert";38434
"94134";94134;"zahranicni";68401;1;69863724;"20:25";"5.1.2015";"A150105_143458_zahranicni_ert";66196
"94135";94135;"zahranicni";68401;1;69863724;"20:25";"5.1.2015";"A150105_143458_zahranicni_ert";79389
"94136";94136;"zahranicni";68401;1;69863724;"20:25";"5.1.2015";"A150105_143458_zahranicni_ert";5212
"94137";94137;"zahranicni";68401;1;69863724;"20:25";"5.1.2015";"A150105_143458_zahranicni_ert";44135
"94138";94138;"zahranicni";68401;1;69863724;"20:25";"5.1.2015";"A150105_143458_zahranicni_ert";11180
"94139";94139;"zahranicni";68401;1;69863724;"20:25";"5.1.2015";"A150105_143458_zahranicni_ert";88199
"94140";94140;"zahranicni";68401;1;69863724;"20:25";"5.1.2015";"A150105_143458_zahranicni_ert";58722
"94141";94141;"zahranicni";68401;1;69863724;"20:25";"5.1.2015";"A150105_143458_zahranicni_ert";72656
"94142";94142;"zahranicni";68401;1;69863724;"20:25";"5.1.2015";"A150105_143458_zahranicni_ert";98187
"94143";94143;"zahranicni";68401;1;69863724;"20:25";"5.1.2015";"A150105_143458_zahranicni_ert";79793
"94144";94144;"zahranicni";68401;1;69863724;"20:25";"5.1.2015";"A150105_143458_zahranicni_ert";41360
"94145";94145;"zahranicni";68401;1;69863724;"20:25";"5.1.2015";"A150105_143458_zahranicni_ert";98230
"94146";94146;"zahranicni";68401;1;69863724;"20:25";"5.1.2015";"A150105_143458_zahranicni_ert";75650
"94147";94147;"zahranicni";68401;1;69863724;"20:25";"5.1.2015";"A150105_143458_zahranicni_ert";85655
"94148";94148;"zahranicni";68401;1;69863724;"20:25";"5.1.2015";"A150105_143458_zahranicni_ert";97188
"94149";94149;"zahranicni";68401;1;69863724;"20:25";"5.1.2015";"A150105_143458_zahranicni_ert";54573
"94150";94150;"zahranicni";68401;1;69863724;"20:25";"5.1.2015";"A150105_143458_zahranicni_ert";54465
"94151";94151;"zahranicni";68401;1;69863724;"20:25";"5.1.2015";"A150105_143458_zahranicni_ert";85133
